"Row ID","Order Priority","Discount","Unit Price","Shipping Cost","average_Shipping Cost","Customer ID","Customer Name","Ship Mode","Customer Segment","Product Category","Product Sub-Category","Product Container","Product Name","Product Base Margin","Country","Region","State or Province","City","Postal Code","Order Date","Ship Date","Profit","Quantity ordered new","OverAll_discount_perItem","Sales","Order ID"
"20182","Critical","0.09","2.94","0.7","true","2979","Lloyd Dolan","Regular Air","Corporate","Office Supplies","Pens & Art Supplies","Wrap Bag","Newell 338","0.58","United States","Central","North Dakota","Dickinson","58601","1/27/2015","1/28/2015","6.384","9","2.3814","25.22","86544"
"18169","Critical","0.02","5.34","2.99","true","2979","Lloyd Dolan","Regular Air","Corporate","Office Supplies","Binders and Binder Accessories","Small Box","Wilson Jones 14 Line Acrylic Coated Pressboard Data Binders","0.38","United States","Central","North Dakota","Dickinson","58601","2/26/2015","2/28/2015","5.2955","6","0.6408","34.73","86545"
"18170","Critical","0.03","40.98","7.47","true","2979","Lloyd Dolan","Regular Air","Corporate","Office Supplies","Binders and Binder Accessories","Small Box","Wilson Jones Ledger-Size, Piano-Hinge Binder, 2"", Blue","0.37","United States","Central","North Dakota","Dickinson","58601","2/26/2015","2/27/2015","170.7957","6","7.3763999999999985","247.53","86545"
"18133","Not Specified","0.01","5.84","0.83","true","2979","Lloyd Dolan","Regular Air","Corporate","Office Supplies","Pens & Art Supplies","Wrap Bag","Avery Hi-Liter® Smear-Safe Highlighters","0.49","United States","Central","North Dakota","Dickinson","58601","6/14/2015","6/16/2015","16.092","4","0.2336","23.89","86546"
"20183","Critical","0.03","43.98","8.99","true","2980","Joanna Kenney","Regular Air","Corporate","Office Supplies","Pens & Art Supplies","Small Pack","Boston 1645 Deluxe Heavier-Duty Electric Pencil Sharpener","0.58","United States","East","Ohio","Sandusky","44870","1/27/2015","1/29/2015","274.0788","10","13.193999999999999","454.4","86544"
"20184","Critical","0.06","1.14","0.7","true","2980","Joanna Kenney","Regular Air","Corporate","Office Supplies","Rubber Bands","Wrap Bag","OIC Thumb-Tacks","0.38","United States","East","Ohio","Sandusky","44870","1/27/2015","1/30/2015","-3.782","13","0.8891999999999999","14.53","86544"
"20435","Medium","0.07","2.61","0.5","true","2980","Joanna Kenney","Regular Air","Corporate","Office Supplies","Labels","Small Box","Avery 494","0.39","United States","East","Ohio","Sandusky","44870","2/25/2015","2/27/2015","10.7985","6","1.0962","15.65","86547"
"23110","Low","0.04","2.88","1.01","true","2980","Joanna Kenney","Regular Air","Corporate","Office Supplies","Pens & Art Supplies","Wrap Bag","Sanford Colorific Colored Pencils, 12/Box","0.55","United States","East","Ohio","Sandusky","44870","5/30/2015","6/4/2015","15.246","39","4.4928","111.92","86548"
"20816","Critical","0.09","100.98","35.84","false","2987","Natalie Watts","Delivery Truck","Home Office","Furniture","Bookcases","Jumbo Box","Bush Westfield Collection Bookcases, Fully Assembled","0.62","United States","Central","Iowa","West Des Moines","50265","6/28/2015","6/28/2015","-103.624","17","154.4994","1700.38","91180"
"20817","Critical","0.1","5.78","7.96","true","2987","Natalie Watts","Regular Air","Home Office","Office Supplies","Paper","Small Box","Xerox 196","0.36","United States","Central","Iowa","West Des Moines","50265","6/28/2015","6/28/2015","-57.824","6","3.4680000000000004","35.96","91180"
"22473","Low","0.05","70.97","3.5","true","2991","Sean Herbert","Regular Air","Home Office","Office Supplies","Appliances","Small Box","Tripp Lite Isotel 8 Ultra 8 Outlet Metal Surge","0.59","United States","Central","Wisconsin","Racine","53402","5/8/2015","5/13/2015","18.218","2","7.097","141.59","91466"
"22476","Low","0","5.28","6.26","true","2992","Lindsay Webb","Regular Air","Home Office","Office Supplies","Paper","Small Box","Xerox 1928","0.4","United States","Central","Wisconsin","Sheboygan","53081","5/8/2015","5/15/2015","25.058","36","0","203.05","91466"
"20891","Not Specified","0.03","10.98","3.37","true","2999","Kim McCarthy","Regular Air","Consumer","Office Supplies","Scissors, Rulers and Trimmers","Small Pack","Fiskars® Softgrip Scissors","0.57","United States","Central","Michigan","Oak Park","48237","4/10/2015","4/11/2015","11.82","5","1.6470000000000002","56.19","87041"
"21499","Low","0.01","10.14","2.27","true","3000","Priscilla Allen","Regular Air","Consumer","Office Supplies","Paper","Wrap Bag","Staples Wirebound Steno Books, 6"" x 9"", 12/Pack","0.36","United States","Central","Michigan","Pontiac","48342","1/26/2015","1/28/2015","28.152","4","0.4056","40.8","87042"
"23836","Not Specified","0.03","5.4","7.78","true","3001","Anthony Foley","Regular Air","Consumer","Office Supplies","Binders and Binder Accessories","Small Box","3M Organizer Strips","0.37","United States","Central","Michigan","Port Huron","48060","3/17/2015","3/19/2015","-237.544","21","3.402","117.87","87043"
"25282","Medium","0.03","85.99","0.99","true","3003","Roy Rouse","Regular Air","Home Office","Technology","Telephones and Communication","Wrap Bag","Accessory34","0.55","United States","West","Idaho","Coeur D Alene","83814","3/5/2015","3/6/2015","1037.1045","20","51.593999999999994","1503.05","91586"
"7664","Low","0.08","6.48","6.81","true","3004","Maurice Everett","Regular Air","Corporate","Office Supplies","Paper","Small Box","Xerox 1930","0.36","United States","West","California","Los Angeles","90049","2/10/2015","2/15/2015","-94.59","58","30.067200000000003","382.33","54949"
"7665","Low","0.09","20.98","53.03","false","3004","Maurice Everett","Delivery Truck","Corporate","Office Supplies","Storage & Organization","Jumbo Drum","Tennsco Lockers, Gray","0.78","United States","West","California","Los Angeles","90049","2/10/2015","2/17/2015","-293.74","13","24.546599999999998","356.61","54949"
"23295","Critical","0.05","122.99","19.99","false","3005","Teresa Watts","Express Air","Corporate","Office Supplies","Binders and Binder Accessories","Small Box","GBC Therma-A-Bind 250T Electric Binding System","0.37","United States","West","Idaho","Coeur D Alene","83814","6/8/2015","6/11/2015","1039.7541","12","73.794","1506.89","91389"
"25664","Low","0.08","6.48","6.81","true","3006","Thomas Spence","Regular Air","Corporate","Office Supplies","Paper","Small Box","Xerox 1930","0.36","United States","West","Idaho","Idaho Falls","83402","2/10/2015","2/15/2015","-49.1868","14","7.257600000000001","92.29","91388"
"25665","Low","0.09","20.98","53.03","false","3006","Thomas Spence","Delivery Truck","Corporate","Office Supplies","Storage & Organization","Jumbo Drum","Tennsco Lockers, Gray","0.78","United States","West","Idaho","Idaho Falls","83402","2/10/2015","2/17/2015","-152.7448","3","5.6646","82.29","91388"
"23627","Critical","0.05","9.99","4.78","true","3008","Penny Rich","Regular Air","Home Office","Office Supplies","Paper","Small Box","Xerox 1896","0.4","United States","Central","Minnesota","Minnetonka Mills","55343","3/6/2015","3/7/2015","41.3","20","9.990000000000002","203.37","89414"
"24908","High","0.01","12.28","6.47","true","3008","Penny Rich","Regular Air","Home Office","Office Supplies","Paper","Small Box","Xerox 1881","0.38","United States","Central","Minnesota","Minnetonka Mills","55343","6/11/2015","6/12/2015","47.61","12","1.4735999999999998","160.66","89415"
"7898","Critical","0.03","5.98","5.35","true","3011","Tammy Raynor","Regular Air","Corporate","Office Supplies","Paper","Small Box","Xerox 1947","0.4","United States","East","Massachusetts","Boston","2113","5/28/2015","5/29/2015","-23.5","16","2.8704","107.08","56486"
"1041","Critical","0.03","300.65","24.49","false","3011","Tammy Raynor","Regular Air","Corporate","Office Supplies","Appliances","Large Box","Honeywell Enviracaire Portable HEPA Air Cleaner for 17' x 22' Room","0.52","United States","East","Massachusetts","Boston","2113","4/28/2015","4/30/2015","1282.496","32","288.62399999999997","9705.46","7623"
"1042","Critical","0.06","49.99","19.99","false","3011","Tammy Raynor","Regular Air","Corporate","Technology","Computer Peripherals","Small Box","US Robotics 56K V.92 Internal PCI Faxmodem","0.45","United States","East","Massachusetts","Boston","2113","4/28/2015","4/30/2015","17.2","67","200.9598","3247.54","7623"
"1043","Critical","0.1","104.85","4.65","true","3011","Tammy Raynor","Regular Air","Corporate","Office Supplies","Paper","Small Box","Xerox 1941","0.37","United States","East","Massachusetts","Boston","2113","4/28/2015","4/29/2015","1184.12","58","608.13","5582.63","7623"
"19041","Critical","0.03","300.65","24.49","false","3012","Annie Livingston","Regular Air","Corporate","Office Supplies","Appliances","Large Box","Honeywell Enviracaire Portable HEPA Air Cleaner for 17' x 22' Room","0.52","United States","East","New York","Rochester","14609","4/28/2015","4/30/2015","1474.8704","8","72.15599999999999","2426.36","86346"
"19042","Critical","0.06","49.99","19.99","false","3012","Annie Livingston","Regular Air","Corporate","Technology","Computer Peripherals","Small Box","US Robotics 56K V.92 Internal PCI Faxmodem","0.45","United States","East","New York","Rochester","14609","4/28/2015","4/30/2015","19.78","17","50.9898","824","86346"
"19043","Critical","0.1","104.85","4.65","true","3012","Annie Livingston","Regular Air","Corporate","Office Supplies","Paper","Small Box","Xerox 1941","0.37","United States","East","New York","Rochester","14609","4/28/2015","4/29/2015","929.7957","14","146.79","1347.53","86346"
"22064","Critical","0.01","5.58","5.3","true","3017","Melvin Benton","Regular Air","Corporate","Office Supplies","Envelopes","Small Box","Staples Brown Kraft Recycled Clasp Envelopes","0.35","United States","West","California","Encinitas","92024","1/9/2015","1/10/2015","-7.25","1","0.0558","11.16","89071"
"22065","Critical","0.03","3.98","0.7","true","3017","Melvin Benton","Regular Air","Corporate","Office Supplies","Pens & Art Supplies","Wrap Bag","4009® Highlighters by Sanford","0.52","United States","West","California","Encinitas","92024","1/9/2015","1/10/2015","31.2018","11","1.3134","45.22","89071"
"18950","Low","0.01","4.98","4.75","true","3035","Tina Evans","Regular Air","Home Office","Office Supplies","Paper","Small Box","Hammermill CopyPlus Copy Paper (20Lb. and 84 Bright)","0.36","United States","Central","Illinois","Lombard","60148","1/15/2015","1/20/2015","-75.9004","10","0.49800000000000005","52.93","89128"
"18951","Low","0.04","6.35","1.02","true","3035","Tina Evans","Regular Air","Home Office","Office Supplies","Paper","Wrap Bag","Telephone Message Books with Fax/Mobile Section, 5 1/2"" x 3 3/16""","0.39","United States","Central","Illinois","Lombard","60148","1/15/2015","1/20/2015","52.1709","12","3.048","75.61","89128"
"19849","Not Specified","0.02","12.99","14.37","false","3036","Edith Reynolds","Regular Air","Home Office","Furniture","Office Furnishings","Large Box","Tensor ""Hersey Kiss"" Styled Floor Lamp","0.73","United States","Central","North Dakota","Mandan","58554","1/16/2015","1/18/2015","-159.86","5","1.2990000000000002","67.64","89129"
"19850","Not Specified","0.05","35.44","7.5","true","3036","Edith Reynolds","Regular Air","Home Office","Office Supplies","Paper","Small Box","Xerox 1906","0.38","United States","Central","North Dakota","Mandan","58554","1/16/2015","1/18/2015","165.8898","7","12.404","240.42","89129"
"19851","Not Specified","0.02","12.98","3.14","true","3036","Edith Reynolds","Regular Air","Home Office","Office Supplies","Scissors, Rulers and Trimmers","Small Pack","Acme® 8"" Straight Scissors","0.6","United States","Central","North Dakota","Mandan","58554","1/16/2015","1/19/2015","75.01","14","3.6344","184.4","89129"
"22201","Critical","0.08","178.47","19.99","false","3036","Edith Reynolds","Regular Air","Home Office","Office Supplies","Storage & Organization","Small Box","Hot File® 7-Pocket, Floor Stand","0.55","United States","Central","North Dakota","Mandan","58554","3/13/2015","3/16/2015","2267.22","22","314.1072","3802.01","89130"
"19381","Not Specified","0.08","73.98","4","true","3041","Carrie Duke","Regular Air","Corporate","Technology","Computer Peripherals","Small Box","Keytronic 105-Key Spanish Keyboard","0.77","United States","Central","Kansas","Garden City","67846","5/15/2015","5/18/2015","97.1599999999999","17","100.61280000000001","1181.67","86102"
"19382","Not Specified","0.02","3.68","1.32","true","3041","Carrie Duke","Regular Air","Corporate","Office Supplies","Scissors, Rulers and Trimmers","Wrap Bag","*Staples* vLetter Openers, 2/Pack","0.83","United States","Central","Kansas","Garden City","67846","5/15/2015","5/17/2015","-20.65","8","0.5888","29.93","86102"
"20049","Medium","0.07","14.48","6.46","true","3042","Tara Gold","Regular Air","Small Business","Office Supplies","Binders and Binder Accessories","Small Box","GBC White Gloss Covers, Plain Front","0.38","United States","Central","Kansas","Hutchinson","67501","2/4/2015","2/5/2015","67.864","12","12.1632","171.33","86101"
"21475","High","0","6.48","5.19","true","3045","Jordan Beard","Regular Air","Small Business","Office Supplies","Paper","Small Box","Xerox 1995","0.37","United States","Central","Kansas","Leavenworth","66048","6/6/2015","6/7/2015","-14.075","12","0","84.04","86104"
"24415","High","0.05","120.98","30","false","3046","Andrew Pearce","Delivery Truck","Small Business","Furniture","Chairs & Chairmats","Jumbo Drum","Hon Every-Day® Chair Series Swivel Task Chairs","0.64","United States","Central","Kansas","Leawood","66209","2/12/2015","2/14/2015","-78.7592","2","12.098","251.06","86103"
"23188","High","0.06","276.2","24.49","false","3048","Tracy G Starr","Express Air","Corporate","Furniture","Chairs & Chairmats","Large Box","SAFCO Arco Folding Chair","","United States","West","California","Berkeley","94704","3/5/2015","3/7/2015","1167.38","10","165.72","2610.56","89789"
"25904","Medium","0.06","125.99","2.5","true","3053","Robin Tyler","Regular Air","Corporate","Technology","Telephones and Communication","Small Box","i2000","0.6","United States","South","Kentucky","Murray","42071","2/3/2015","2/5/2015","402.066","11","83.15339999999999","1173.76","86662"
"20516","Medium","0.07","8.33","1.99","true","3063","Ann Steele","Regular Air","Consumer","Technology","Computer Peripherals","Small Pack","80 Minute Slim Jewel Case CD-R , 10/Pack - Staples","0.52","United States","West","Washington","Kirkland","98034","2/26/2015","2/28/2015","11.95","6","3.4986000000000006","50.28","88447"
"20517","Medium","0.03","499.99","24.49","false","3063","Ann Steele","Regular Air","Consumer","Technology","Copiers and Fax","Large Box","Sharp AL-1530CS Digital Copier","0.36","United States","West","Washington","Kirkland","98034","2/26/2015","2/27/2015","1773.6105","5","74.99849999999999","2570.45","88447"
